Date,zone,centre,Price
31-12-03,4,BANGALORE,630
31-12-03,4,THIRUVANANTHAPURAM,765
31-12-03,4,ERNAKULAM,730
31-12-03,4,CHENNAI,400
31-12-03,4,MADURAI,700
31-12-03,4,PONDICHERRY,650
07-01-04,1,HISAR,300
07-01-04,1,KARNAL,250
07-01-04,1,SHIMLA,NA
07-01-04,1,MANDI,350
07-01-04,1,SRINAGAR,NA
07-01-04,1,JAMMU,NA
07-01-04,1,AMRITSAR,250
07-01-04,1,LUDHIANA,250
07-01-04,1,LUCKNOW,150
07-01-04,1,KANPUR,125
07-01-04,1,CHANDIGARH,180
07-01-04,1,DELHI,215
07-01-04,2,AHMEDABAD,400
07-01-04,2,RAJKOT,400
07-01-04,2,PANAJI,750
07-01-04,2,BHOPAL,400
07-01-04,2,INDORE,500
07-01-04,2,MUMBAI,500
07-01-04,2,NAGPUR,550
07-01-04,2,JAIPUR,300
07-01-04,2,JODHPUR,325
07-01-04,3,GUWAHATI,370
07-01-04,3,PATNA,400
07-01-04,3,SHILLONG,400
07-01-04,3,AIZAWL,700
07-01-04,3,BHUBANESHWAR,500
07-01-04,3,CUTTACK,380
07-01-04,3,KOLKATA,460
07-01-04,3,AGARTALA,630
07-01-04,4,HYDERABAD,500
07-01-04,4,VIJAYAWADA,600
07-01-04,4,BANGALORE,630
07-01-04,4,THIRUVANANTHAPURAM,755
07-01-04,4,ERNAKULAM,700
07-01-04,4,CHENNAI,450
07-01-04,4,MADURAI,700
07-01-04,4,PONDICHERRY,650
14-01-04,1,HISAR,300
14-01-04,1,KARNAL,300
14-01-04,1,SHIMLA,NA
14-01-04,1,MANDI,350
14-01-04,1,SRINAGAR,NA
14-01-04,1,JAMMU,NA
14-01-04,1,AMRITSAR,250
14-01-04,1,LUDHIANA,250
14-01-04,1,LUCKNOW,150
14-01-04,1,KANPUR,125
14-01-04,1,CHANDIGARH,180
14-01-04,1,DELHI,225
14-01-04,2,AHMEDABAD,400
14-01-04,2,RAJKOT,400
14-01-04,2,PANAJI,650
14-01-04,2,BHOPAL,400
14-01-04,2,INDORE,500
14-01-04,2,MUMBAI,475
14-01-04,2,NAGPUR,475
14-01-04,2,JAIPUR,300
14-01-04,2,JODHPUR,325
14-01-04,3,GUWAHATI,370
14-01-04,3,PATNA,400
14-01-04,3,SHILLONG,400
14-01-04,3,AIZAWL,700
14-01-04,3,BHUBANESHWAR,550
14-01-04,3,CUTTACK,530
14-01-04,3,KOLKATA,460
14-01-04,3,AGARTALA,500
14-01-04,4,HYDERABAD,500
14-01-04,4,VIJAYAWADA,600
14-01-04,4,BANGALORE,630
14-01-04,4,THIRUVANANTHAPURAM,690
14-01-04,4,ERNAKULAM,700
14-01-04,4,CHENNAI,450
14-01-04,4,MADURAI,700
14-01-04,4,PONDICHERRY,650
21-01-04,1,HISAR,300
21-01-04,1,KARNAL,200
21-01-04,1,SHIMLA,NA
21-01-04,1,MANDI,420
21-01-04,1,SRINAGAR,NA
21-01-04,1,JAMMU,NA
21-01-04,1,AMRITSAR,250
21-01-04,1,LUDHIANA,250
21-01-04,1,LUCKNOW,145
21-01-04,1,KANPUR,125
21-01-04,1,CHANDIGARH,180
21-01-04,1,DELHI,337
21-01-04,2,AHMEDABAD,400
21-01-04,2,RAJKOT,400
21-01-04,2,PANAJI,650
21-01-04,2,BHOPAL,400
21-01-04,2,INDORE,500
21-01-04,2,MUMBAI,450
21-01-04,2,NAGPUR,475
21-01-04,2,JAIPUR,300
21-01-04,2,JODHPUR,300
21-01-04,3,GUWAHATI,450
21-01-04,3,PATNA,400
21-01-04,3,SHILLONG,500
21-01-04,3,AIZAWL,700
21-01-04,3,BHUBANESHWAR,420
21-01-04,3,CUTTACK,420
21-01-04,3,KOLKATA,460
21-01-04,3,AGARTALA,550
21-01-04,4,HYDERABAD,400
21-01-04,4,VIJAYAWADA,700
21-01-04,4,BANGALORE,630
21-01-04,4,THIRUVANANTHAPURAM,735
21-01-04,4,ERNAKULAM,700
21-01-04,4,CHENNAI,450
21-01-04,4,MADURAI,700
21-01-04,4,PONDICHERRY,650
28-01-04,1,HISAR,300
28-01-04,1,KARNAL,200
28-01-04,1,SHIMLA,NA
28-01-04,1,MANDI,400
28-01-04,1,SRINAGAR,NA
28-01-04,1,JAMMU,NA
28-01-04,1,AMRITSAR,250
28-01-04,1,LUDHIANA,200
28-01-04,1,LUCKNOW,145
28-01-04,1,KANPUR,125
28-01-04,1,CHANDIGARH,180
28-01-04,1,DELHI,350
28-01-04,2,AHMEDABAD,400
28-01-04,2,RAJKOT,500
28-01-04,2,PANAJI,600
28-01-04,2,BHOPAL,400
28-01-04,2,INDORE,300
28-01-04,2,MUMBAI,425
28-01-04,2,NAGPUR,525
28-01-04,2,JAIPUR,300
28-01-04,2,JODHPUR,300
28-01-04,3,GUWAHATI,380
28-01-04,3,PATNA,400
28-01-04,3,SHILLONG,450
28-01-04,3,AIZAWL,800
28-01-04,3,BHUBANESHWAR,420
28-01-04,3,CUTTACK,420
28-01-04,3,KOLKATA,460
28-01-04,3,AGARTALA,600
28-01-04,4,HYDERABAD,400
28-01-04,4,VIJAYAWADA,700
28-01-04,4,BANGALORE,420
28-01-04,4,THIRUVANANTHAPURAM,710
28-01-04,4,ERNAKULAM,650
28-01-04,4,CHENNAI,450
28-01-04,4,MADURAI,700
28-01-04,4,PONDICHERRY,650
04-02-04,1,HISAR,300
04-02-04,1,KARNAL,300
04-02-04,1,SHIMLA,NA
04-02-04,1,MANDI,350
04-02-04,1,SRINAGAR,NA
04-02-04,1,JAMMU,NA
04-02-04,1,AMRITSAR,250
04-02-04,1,LUDHIANA,200
04-02-04,1,LUCKNOW,155
04-02-04,1,KANPUR,125
04-02-04,1,CHANDIGARH,180
04-02-04,1,DELHI,325
04-02-04,2,AHMEDABAD,400
04-02-04,2,RAJKOT,500
04-02-04,2,PANAJI,600
04-02-04,2,BHOPAL,400
04-02-04,2,INDORE,300
04-02-04,2,MUMBAI,425
04-02-04,2,NAGPUR,525
04-02-04,2,JAIPUR,300
04-02-04,2,JODHPUR,300
04-02-04,3,GUWAHATI,380
04-02-04,3,PATNA,400
04-02-04,3,SHILLONG,450
04-02-04,3,AIZAWL,800
04-02-04,3,BHUBANESHWAR,420
04-02-04,3,CUTTACK,420
04-02-04,3,KOLKATA,300
04-02-04,3,AGARTALA,600
04-02-04,4,HYDERABAD,400
04-02-04,4,VIJAYAWADA,700
04-02-04,4,BANGALORE,500
04-02-04,4,THIRUVANANTHAPURAM,710
04-02-04,4,ERNAKULAM,650
04-02-04,4,CHENNAI,400
04-02-04,4,MADURAI,700
04-02-04,4,PONDICHERRY,650
11-02-04,1,HISAR,300
11-02-04,1,KARNAL,200
11-02-04,1,SHIMLA,NA
11-02-04,1,MANDI,350
11-02-04,1,SRINAGAR,NA
11-02-04,1,JAMMU,NA
11-02-04,1,AMRITSAR,250
11-02-04,1,LUDHIANA,200
11-02-04,1,LUCKNOW,145
11-02-04,1,KANPUR,140
11-02-04,1,CHANDIGARH,180
11-02-04,1,DELHI,325
11-02-04,2,AHMEDABAD,400
11-02-04,2,RAJKOT,400
11-02-04,2,PANAJI,600
11-02-04,2,BHOPAL,400
11-02-04,2,INDORE,300
11-02-04,2,MUMBAI,480
11-02-04,2,NAGPUR,375
11-02-04,2,JAIPUR,300
11-02-04,2,JODHPUR,300
11-02-04,3,GUWAHATI,380
11-02-04,3,PATNA,400
11-02-04,3,SHILLONG,450
11-02-04,3,AIZAWL,800
11-02-04,3,BHUBANESHWAR,420
11-02-04,3,CUTTACK,420
11-02-04,3,KOLKATA,300
11-02-04,3,AGARTALA,650
11-02-04,4,HYDERABAD,400
11-02-04,4,VIJAYAWADA,700
11-02-04,4,BANGALORE,350
11-02-04,4,THIRUVANANTHAPURAM,710
11-02-04,4,ERNAKULAM,650
11-02-04,4,CHENNAI,400
11-02-04,4,MADURAI,700
11-02-04,4,PONDICHERRY,650
18-02-04,1,HISAR,300
18-02-04,1,KARNAL,180
18-02-04,1,SHIMLA,NA
18-02-04,1,MANDI,350
18-02-04,1,SRINAGAR,NA
18-02-04,1,JAMMU,NA
18-02-04,1,AMRITSAR,250
18-02-04,1,LUDHIANA,200
18-02-04,1,LUCKNOW,145
18-02-04,1,KANPUR,150
18-02-04,1,CHANDIGARH,180
18-02-04,1,DELHI,325
18-02-04,2,AHMEDABAD,400
18-02-04,2,RAJKOT,400
18-02-04,2,PANAJI,600
18-02-04,2,BHOPAL,400
18-02-04,2,INDORE,300
18-02-04,2,MUMBAI,480
18-02-04,2,NAGPUR,375
18-02-04,2,JAIPUR,300
18-02-04,2,JODHPUR,300
18-02-04,3,GUWAHATI,380
18-02-04,3,PATNA,400
18-02-04,3,SHILLONG,400
18-02-04,3,AIZAWL,800
18-02-04,3,BHUBANESHWAR,420
18-02-04,3,CUTTACK,420
18-02-04,3,KOLKATA,280
18-02-04,3,AGARTALA,450
18-02-04,4,HYDERABAD,400
18-02-04,4,VIJAYAWADA,500
18-02-04,4,BANGALORE,450
18-02-04,4,THIRUVANANTHAPURAM,710
18-02-04,4,ERNAKULAM,650
18-02-04,4,CHENNAI,400
18-02-04,4,MADURAI,700
18-02-04,4,PONDICHERRY,450
25-02-04,1,HISAR,300
25-02-04,1,KARNAL,180
25-02-04,1,SHIMLA,NA
25-02-04,1,MANDI,350
25-02-04,1,SRINAGAR,NA
25-02-04,1,JAMMU,NA
25-02-04,1,AMRITSAR,250
25-02-04,1,LUDHIANA,200
25-02-04,1,LUCKNOW,185
25-02-04,1,KANPUR,180
25-02-04,1,CHANDIGARH,180
25-02-04,1,DELHI,315
25-02-04,2,AHMEDABAD,400
25-02-04,2,RAJKOT,400
25-02-04,2,PANAJI,600
25-02-04,2,BHOPAL,400
25-02-04,2,INDORE,300
25-02-04,2,MUMBAI,480
25-02-04,2,NAGPUR,375
25-02-04,2,JAIPUR,300
25-02-04,2,JODHPUR,300
25-02-04,3,GUWAHATI,380
25-02-04,3,PATNA,400
25-02-04,3,SHILLONG,400
25-02-04,3,AIZAWL,800
25-02-04,3,BHUBANESHWAR,420
25-02-04,3,CUTTACK,420
25-02-04,3,KOLKATA,280
25-02-04,3,AGARTALA,500
25-02-04,4,HYDERABAD,400
25-02-04,4,VIJAYAWADA,650
25-02-04,4,BANGALORE,450
25-02-04,4,THIRUVANANTHAPURAM,710
25-02-04,4,ERNAKULAM,650
25-02-04,4,CHENNAI,400
25-02-04,4,MADURAI,700
25-02-04,4,PONDICHERRY,500
03-03-04,1,HISAR,300
03-03-04,1,KARNAL,150
03-03-04,1,SHIMLA,NA
03-03-04,1,MANDI,350
03-03-04,1,SRINAGAR,NA
03-03-04,1,JAMMU,NA
03-03-04,1,AMRITSAR,250
03-03-04,1,LUDHIANA,250
03-03-04,1,LUCKNOW,165
03-03-04,1,KANPUR,180
03-03-04,1,CHANDIGARH,180
03-03-04,1,DELHI,315
03-03-04,2,AHMEDABAD,400
03-03-04,2,RAJKOT,400
03-03-04,2,PANAJI,600
03-03-04,2,BHOPAL,400
03-03-04,2,INDORE,300
03-03-04,2,MUMBAI,480
03-03-04,2,NAGPUR,375
03-03-04,2,JAIPUR,350
03-03-04,2,JODHPUR,350
03-03-04,3,GUWAHATI,350
03-03-04,3,PATNA,400
03-03-04,3,SHILLONG,400
03-03-04,3,AIZAWL,800
03-03-04,3,BHUBANESHWAR,420
03-03-04,3,CUTTACK,420
03-03-04,3,KOLKATA,280
03-03-04,3,AGARTALA,530
03-03-04,4,HYDERABAD,400
03-03-04,4,VIJAYAWADA,800
03-03-04,4,BANGALORE,490
03-03-04,4,THIRUVANANTHAPURAM,625
03-03-04,4,ERNAKULAM,700
03-03-04,4,CHENNAI,400
03-03-04,4,MADURAI,700
03-03-04,4,PONDICHERRY,500
10-03-04,1,HISAR,300
10-03-04,1,KARNAL,150
10-03-04,1,SHIMLA,NA
10-03-04,1,MANDI,350
10-03-04,1,SRINAGAR,NA
10-03-04,1,JAMMU,NA
10-03-04,1,AMRITSAR,250
10-03-04,1,LUDHIANA,250
10-03-04,1,LUCKNOW,190
10-03-04,1,KANPUR,180
10-03-04,1,CHANDIGARH,180
10-03-04,1,DELHI,387
10-03-04,2,AHMEDABAD,400
10-03-04,2,RAJKOT,400
10-03-04,2,PANAJI,600
10-03-04,2,BHOPAL,400
10-03-04,2,INDORE,300
10-03-04,2,MUMBAI,465
10-03-04,2,NAGPUR,475
10-03-04,2,JAIPUR,325
10-03-04,2,JODHPUR,325
10-03-04,3,GUWAHATI,340
10-03-04,3,PATNA,400
10-03-04,3,SHILLONG,400
10-03-04,3,AIZAWL,800
10-03-04,3,BHUBANESHWAR,420
10-03-04,3,CUTTACK,420
10-03-04,3,KOLKATA,320
10-03-04,3,AGARTALA,550
10-03-04,4,HYDERABAD,400
10-03-04,4,VIJAYAWADA,700
10-03-04,4,BANGALORE,400
10-03-04,4,THIRUVANANTHAPURAM,640
10-03-04,4,ERNAKULAM,625
10-03-04,4,CHENNAI,400
10-03-04,4,MADURAI,700
10-03-04,4,PONDICHERRY,500
17-03-04,1,HISAR,300
17-03-04,1,KARNAL,300
17-03-04,1,SHIMLA,350
17-03-04,1,MANDI,350
17-03-04,1,SRINAGAR,NA
17-03-04,1,JAMMU,NA
17-03-04,1,AMRITSAR,250
17-03-04,1,LUDHIANA,250
17-03-04,1,LUCKNOW,190
17-03-04,1,KANPUR,180
17-03-04,1,CHANDIGARH,150
17-03-04,1,DELHI,387
17-03-04,2,AHMEDABAD,400
17-03-04,2,RAJKOT,400
17-03-04,2,PANAJI,600
17-03-04,2,BHOPAL,400
17-03-04,2,INDORE,300
17-03-04,2,MUMBAI,410
17-03-04,2,NAGPUR,475
17-03-04,2,JAIPUR,325
17-03-04,2,JODHPUR,325
17-03-04,3,GUWAHATI,300
17-03-04,3,PATNA,400
17-03-04,3,SHILLONG,380
17-03-04,3,AIZAWL,800
17-03-04,3,BHUBANESHWAR,420
17-03-04,3,CUTTACK,420
17-03-04,3,KOLKATA,340
17-03-04,3,AGARTALA,500
17-03-04,4,HYDERABAD,400
17-03-04,4,VIJAYAWADA,700
17-03-04,4,BANGALORE,480
17-03-04,4,THIRUVANANTHAPURAM,640
17-03-04,4,ERNAKULAM,625
17-03-04,4,CHENNAI,400
17-03-04,4,MADURAI,700
17-03-04,4,PONDICHERRY,500
24-03-04,1,HISAR,300
24-03-04,1,KARNAL,300
24-03-04,1,SHIMLA,350
24-03-04,1,MANDI,350
24-03-04,1,SRINAGAR,NA
24-03-04,1,JAMMU,NA
24-03-04,1,AMRITSAR,250
24-03-04,1,LUDHIANA,250
24-03-04,1,LUCKNOW,195
24-03-04,1,KANPUR,225
24-03-04,1,CHANDIGARH,150
24-03-04,1,DELHI,387
24-03-04,2,AHMEDABAD,400
24-03-04,2,RAJKOT,400
24-03-04,2,PANAJI,550
24-03-04,2,BHOPAL,400
24-03-04,2,INDORE,300
24-03-04,2,MUMBAI,400
24-03-04,2,NAGPUR,475
24-03-04,2,JAIPUR,325
24-03-04,2,JODHPUR,350
24-03-04,3,GUWAHATI,300
24-03-04,3,PATNA,400
24-03-04,3,SHILLONG,350
24-03-04,3,AIZAWL,575
24-03-04,3,BHUBANESHWAR,420
24-03-04,3,CUTTACK,420
24-03-04,3,KOLKATA,330
24-03-04,3,AGARTALA,500
24-03-04,4,HYDERABAD,400
24-03-04,4,VIJAYAWADA,700
24-03-04,4,BANGALORE,480
24-03-04,4,THIRUVANANTHAPURAM,590
24-03-04,4,ERNAKULAM,600
24-03-04,4,CHENNAI,400
24-03-04,4,MADURAI,700
24-03-04,4,PONDICHERRY,500
31-03-04,1,HISAR,300
31-03-04,1,KARNAL,250
31-03-04,1,SHIMLA,350
31-03-04,1,MANDI,350
31-03-04,1,SRINAGAR,NA
31-03-04,1,JAMMU,NA
31-03-04,1,AMRITSAR,250
31-03-04,1,LUDHIANA,250
31-03-04,1,LUCKNOW,250
31-03-04,1,KANPUR,250
31-03-04,1,CHANDIGARH,150
31-03-04,1,DELHI,387
31-03-04,2,AHMEDABAD,400
31-03-04,2,RAJKOT,400
31-03-04,2,PANAJI,550
31-03-04,2,BHOPAL,400
31-03-04,2,INDORE,300
31-03-04,2,MUMBAI,400
31-03-04,2,NAGPUR,475
31-03-04,2,JAIPUR,330
31-03-04,2,JODHPUR,340
31-03-04,3,GUWAHATI,300
31-03-04,3,PATNA,400
31-03-04,3,SHILLONG,350
31-03-04,3,AIZAWL,575
31-03-04,3,BHUBANESHWAR,420
31-03-04,3,CUTTACK,420
31-03-04,3,KOLKATA,400
31-03-04,3,AGARTALA,500
31-03-04,4,HYDERABAD,400
31-03-04,4,VIJAYAWADA,600
31-03-04,4,BANGALORE,500
31-03-04,4,THIRUVANANTHAPURAM,575
31-03-04,4,ERNAKULAM,675
31-03-04,4,CHENNAI,400
31-03-04,4,MADURAI,700
31-03-04,4,PONDICHERRY,500
07-04-04,1,HISAR,300
07-04-04,1,KARNAL,250
07-04-04,1,SHIMLA,350
07-04-04,1,MANDI,350
07-04-04,1,SRINAGAR,NA
07-04-04,1,JAMMU,NA
07-04-04,1,AMRITSAR,250
07-04-04,1,LUDHIANA,250
07-04-04,1,LUCKNOW,250
07-04-04,1,KANPUR,250
07-04-04,1,CHANDIGARH,150
07-04-04,1,DELHI,412
07-04-04,2,AHMEDABAD,400
07-04-04,2,RAJKOT,400
07-04-04,2,PANAJI,550
07-04-04,2,BHOPAL,NA
07-04-04,2,INDORE,NA
07-04-04,2,MUMBAI,400
07-04-04,2,NAGPUR,475
07-04-04,2,JAIPUR,335
07-04-04,2,JODHPUR,335
07-04-04,3,GUWAHATI,400
07-04-04,3,PATNA,400
07-04-04,3,SHILLONG,350
07-04-04,3,AIZAWL,575
07-04-04,3,BHUBANESHWAR,400
07-04-04,3,CUTTACK,350
07-04-04,3,KOLKATA,400
07-04-04,3,AGARTALA,500
07-04-04,4,HYDERABAD,400
07-04-04,4,VIJAYAWADA,550
07-04-04,4,BANGALORE,450
07-04-04,4,THIRUVANANTHAPURAM,600
07-04-04,4,ERNAKULAM,715
07-04-04,4,CHENNAI,400
07-04-04,4,MADURAI,700
07-04-04,4,PONDICHERRY,600
14-04-04,1,HISAR,300
14-04-04,1,KARNAL,250
14-04-04,1,SHIMLA,375
14-04-04,1,MANDI,350
14-04-04,1,SRINAGAR,NA
14-04-04,1,JAMMU,NA
14-04-04,1,AMRITSAR,250
14-04-04,1,LUDHIANA,250
14-04-04,1,LUCKNOW,250
14-04-04,1,KANPUR,250
14-04-04,1,CHANDIGARH,275
14-04-04,1,DELHI,438
14-04-04,2,AHMEDABAD,400
14-04-04,2,RAJKOT,400
14-04-04,2,PANAJI,550
14-04-04,2,BHOPAL,NA
14-04-04,2,INDORE,NA
14-04-04,2,MUMBAI,450
14-04-04,2,NAGPUR,475
14-04-04,2,JAIPUR,335
14-04-04,2,JODHPUR,335
14-04-04,3,GUWAHATI,400
14-04-04,3,PATNA,400
14-04-04,3,SHILLONG,350
14-04-04,3,AIZAWL,575
14-04-04,3,BHUBANESHWAR,400
14-04-04,3,CUTTACK,350
14-04-04,3,KOLKATA,400
14-04-04,3,AGARTALA,650
14-04-04,4,HYDERABAD,400
14-04-04,4,VIJAYAWADA,550
14-04-04,4,BANGALORE,450
14-04-04,4,THIRUVANANTHAPURAM,600
14-04-04,4,ERNAKULAM,715
14-04-04,4,CHENNAI,450
14-04-04,4,MADURAI,700
14-04-04,4,PONDICHERRY,700
21-04-04,1,HISAR,300
21-04-04,1,KARNAL,400
21-04-04,1,SHIMLA,375
21-04-04,1,MANDI,350
21-04-04,1,SRINAGAR,NA
21-04-04,1,JAMMU,NA
21-04-04,1,AMRITSAR,250
21-04-04,1,LUDHIANA,250
21-04-04,1,LUCKNOW,285
21-04-04,1,KANPUR,300
21-04-04,1,CHANDIGARH,275
21-04-04,1,DELHI,462
21-04-04,2,AHMEDABAD,400
21-04-04,2,RAJKOT,400
21-04-04,2,PANAJI,550
21-04-04,2,BHOPAL,NA
21-04-04,2,INDORE,NA
21-04-04,2,MUMBAI,500
21-04-04,2,NAGPUR,525
21-04-04,2,JAIPUR,335
21-04-04,2,JODHPUR,335
21-04-04,3,GUWAHATI,400
21-04-04,3,PATNA,400
21-04-04,3,SHILLONG,500
21-04-04,3,AIZAWL,800
21-04-04,3,BHUBANESHWAR,400
21-04-04,3,CUTTACK,350
21-04-04,3,KOLKATA,400
21-04-04,3,AGARTALA,650
21-04-04,4,HYDERABAD,350
21-04-04,4,VIJAYAWADA,550
21-04-04,4,BANGALORE,450
21-04-04,4,THIRUVANANTHAPURAM,600
21-04-04,4,ERNAKULAM,715
21-04-04,4,CHENNAI,400
21-04-04,4,MADURAI,700
21-04-04,4,PONDICHERRY,700
28-04-04,1,HISAR,550
28-04-04,1,KARNAL,400
28-04-04,1,SHIMLA,550
28-04-04,1,MANDI,450
28-04-04,1,SRINAGAR,NA
28-04-04,1,JAMMU,NA
28-04-04,1,AMRITSAR,250
28-04-04,1,LUDHIANA,250
28-04-04,1,LUCKNOW,290
28-04-04,1,KANPUR,250
28-04-04,1,CHANDIGARH,275
28-04-04,1,DELHI,462
28-04-04,2,AHMEDABAD,400
28-04-04,2,RAJKOT,400
28-04-04,2,PANAJI,550
28-04-04,2,BHOPAL,NA
28-04-04,2,INDORE,NA
28-04-04,2,MUMBAI,565
28-04-04,2,NAGPUR,575
28-04-04,2,JAIPUR,400
28-04-04,2,JODHPUR,400
28-04-04,3,GUWAHATI,450
28-04-04,3,PATNA,400
28-04-04,3,SHILLONG,600
28-04-04,3,AIZAWL,800
28-04-04,3,BHUBANESHWAR,550
28-04-04,3,CUTTACK,460
28-04-04,3,KOLKATA,420
28-04-04,3,AGARTALA,650
28-04-04,4,HYDERABAD,350
28-04-04,4,VIJAYAWADA,550
28-04-04,4,BANGALORE,450
28-04-04,4,THIRUVANANTHAPURAM,830
28-04-04,4,ERNAKULAM,715
28-04-04,4,CHENNAI,500
28-04-04,4,MADURAI,900
28-04-04,4,PONDICHERRY,800
05-05-04,1,HISAR,550
05-05-04,1,KARNAL,400
05-05-04,1,SHIMLA,550
05-05-04,1,MANDI,450
05-05-04,1,SRINAGAR,NA
05-05-04,1,JAMMU,NA
05-05-04,1,AMRITSAR,250
05-05-04,1,LUDHIANA,250
05-05-04,1,LUCKNOW,300
05-05-04,1,KANPUR,300
05-05-04,1,CHANDIGARH,275
05-05-04,1,DELHI,504
05-05-04,2,AHMEDABAD,400
05-05-04,2,RAJKOT,400
05-05-04,2,PANAJI,750
05-05-04,2,BHOPAL,NA
05-05-04,2,INDORE,NA
05-05-04,2,MUMBAI,565
05-05-04,2,NAGPUR,575
05-05-04,2,JAIPUR,350
05-05-04,2,JODHPUR,360
05-05-04,3,GUWAHATI,480
05-05-04,3,PATNA,400
05-05-04,3,SHILLONG,600
05-05-04,3,AIZAWL,875
05-05-04,3,BHUBANESHWAR,550
05-05-04,3,CUTTACK,460
05-05-04,3,KOLKATA,560
05-05-04,3,AGARTALA,630
05-05-04,4,HYDERABAD,450
05-05-04,4,VIJAYAWADA,800
05-05-04,4,BANGALORE,450
05-05-04,4,THIRUVANANTHAPURAM,930
05-05-04,4,ERNAKULAM,800
05-05-04,4,CHENNAI,600
05-05-04,4,MADURAI,900
05-05-04,4,PONDICHERRY,800
12-05-04,1,HISAR,400
12-05-04,1,KARNAL,600
12-05-04,1,SHIMLA,550
12-05-04,1,MANDI,450
12-05-04,1,SRINAGAR,NA
12-05-04,1,JAMMU,NA
12-05-04,1,AMRITSAR,250
12-05-04,1,LUDHIANA,250
12-05-04,1,LUCKNOW,320
12-05-04,1,KANPUR,300
12-05-04,1,CHANDIGARH,275
12-05-04,1,DELHI,515
12-05-04,2,AHMEDABAD,400
12-05-04,2,RAJKOT,400
12-05-04,2,PANAJI,750
12-05-04,2,BHOPAL,NA
12-05-04,2,INDORE,NA
12-05-04,2,MUMBAI,565
12-05-04,2,NAGPUR,575
12-05-04,2,JAIPUR,350
12-05-04,2,JODHPUR,360
12-05-04,3,GUWAHATI,480
12-05-04,3,PATNA,400
12-05-04,3,SHILLONG,600
12-05-04,3,AIZAWL,800
12-05-04,3,BHUBANESHWAR,550
12-05-04,3,CUTTACK,460
12-05-04,3,KOLKATA,560
12-05-04,3,AGARTALA,630
12-05-04,4,HYDERABAD,450
12-05-04,4,VIJAYAWADA,800
12-05-04,4,BANGALORE,450
12-05-04,4,THIRUVANANTHAPURAM,930
12-05-04,4,ERNAKULAM,800
12-05-04,4,CHENNAI,600
12-05-04,4,MADURAI,900
12-05-04,4,PONDICHERRY,800
19-05-04,1,HISAR,600
19-05-04,1,KARNAL,600
19-05-04,1,SHIMLA,600
19-05-04,1,MANDI,600
19-05-04,1,SRINAGAR,NA
19-05-04,1,JAMMU,NA
19-05-04,1,AMRITSAR,250
19-05-04,1,LUDHIANA,250
19-05-04,1,LUCKNOW,320
19-05-04,1,KANPUR,300
19-05-04,1,CHANDIGARH,275
19-05-04,1,DELHI,575
19-05-04,2,AHMEDABAD,400
19-05-04,2,RAJKOT,400
19-05-04,2,PANAJI,850
19-05-04,2,BHOPAL,NA
19-05-04,2,INDORE,NA
19-05-04,2,MUMBAI,650
19-05-04,2,NAGPUR,725
19-05-04,2,JAIPUR,400
19-05-04,2,JODHPUR,410
19-05-04,3,GUWAHATI,550
19-05-04,3,PATNA,425
19-05-04,3,SHILLONG,600
19-05-04,3,AIZAWL,800
19-05-04,3,BHUBANESHWAR,550
19-05-04,3,CUTTACK,570
19-05-04,3,KOLKATA,560
19-05-04,3,AGARTALA,630
19-05-04,4,HYDERABAD,500
19-05-04,4,VIJAYAWADA,750
19-05-04,4,BANGALORE,450
19-05-04,4,THIRUVANANTHAPURAM,975
19-05-04,4,ERNAKULAM,1000
19-05-04,4,CHENNAI,600
19-05-04,4,MADURAI,900
19-05-04,4,PONDICHERRY,800
26-05-04,1,HISAR,600
26-05-04,1,KARNAL,600
26-05-04,1,SHIMLA,600
26-05-04,1,MANDI,600
26-05-04,1,SRINAGAR,NA
26-05-04,1,JAMMU,NA
26-05-04,1,AMRITSAR,250
26-05-04,1,LUDHIANA,250
26-05-04,1,LUCKNOW,320
26-05-04,1,KANPUR,300
26-05-04,1,CHANDIGARH,375
26-05-04,1,DELHI,525
26-05-04,2,AHMEDABAD,400
26-05-04,2,RAJKOT,400
26-05-04,2,PANAJI,850
26-05-04,2,BHOPAL,240
26-05-04,2,INDORE,NA
26-05-04,2,MUMBAI,650
26-05-04,2,NAGPUR,725
26-05-04,2,JAIPUR,400
26-05-04,2,JODHPUR,410
26-05-04,3,GUWAHATI,550
26-05-04,3,PATNA,425
26-05-04,3,SHILLONG,620
26-05-04,3,AIZAWL,800
26-05-04,3,BHUBANESHWAR,550
26-05-04,3,CUTTACK,570
26-05-04,3,KOLKATA,560
26-05-04,3,AGARTALA,630
26-05-04,4,HYDERABAD,550
26-05-04,4,VIJAYAWADA,800
26-05-04,4,BANGALORE,450
26-05-04,4,THIRUVANANTHAPURAM,975
26-05-04,4,ERNAKULAM,1000
26-05-04,4,CHENNAI,600
26-05-04,4,MADURAI,900
26-05-04,4,PONDICHERRY,800
02-06-04,1,HISAR,650
02-06-04,1,KARNAL,600
02-06-04,1,SHIMLA,600
02-06-04,1,MANDI,600
02-06-04,1,SRINAGAR,NA
02-06-04,1,JAMMU,NA
02-06-04,1,AMRITSAR,250
02-06-04,1,LUDHIANA,250
02-06-04,1,LUCKNOW,320
02-06-04,1,KANPUR,300
02-06-04,1,CHANDIGARH,375
02-06-04,1,DELHI,525
02-06-04,2,AHMEDABAD,400
02-06-04,2,RAJKOT,400
02-06-04,2,PANAJI,850
02-06-04,2,BHOPAL,240
02-06-04,2,INDORE,NA
